adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,https://image.tmdb.org/t/p/original/eHMh7kChaNeD4VTdMCXLJbRTzcI.jpg,"[18, 36, 10752]",753342,en,Napoleon,"An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.",235.145,https://image.tmdb.org/t/p/original/vcZWJGvB5xydWuUO1vaTLI82tGi.jpg,2023-11-22,Napoleon,False,6.476,1912
False,https://image.tmdb.org/t/p/original/oQ429AcD85ttxvOxAaYpETnAsW0.jpg,"[28, 10752]",918692,ru,Гранит,"Mozambique requests from Russia is being helped in the fight against militants of the ""Islamic State"" and a special group led by a commander with the call sign Granit is coming to the country.",150.684,https://image.tmdb.org/t/p/original/zLJn4U2qlWIzlFP5SsyFJUDQjfs.jpg,2021-12-29,Granit,False,6.938,32
False,https://image.tmdb.org/t/p/original/xCt3Ha6hhHep5pwiW2FSenC59Gn.jpg,"[28, 10752]",965571,ru,Время патриотов,"The brothers Sultan and Bekzat Ibrayev are serving faithfully in the Armed Forces of Kazakhstan, and at the same time they are in family disagreement. Sultan is a valiant intelligence officer and Bekzat is a talented fighter pilot. While an international terrorist organization prepares a carefully planned attack on the country's strategically important facilities, the brothers have to face not only a mortal threat, but also face a family confrontation related to their dead father. Circumstances force them to unite in order to save human lives, and the brothers eventually understand that their homeland and family are the most valuable thing they have.",136.367,https://image.tmdb.org/t/p/original/yrafAmPQgr5RWEe67BrbHu7jiB.jpg,2022-04-28,Patriots Time,False,7.823,48
False,https://image.tmdb.org/t/p/original/7grv5ULlK9wMr2T1fkgr56HlbT.jpg,"[18, 36, 10752]",760774,en,One Life,"British stockbroker Nicholas Winton visits Czechoslovakia in the 1930s and forms plans to assist in the rescue of Jewish children before the onset of World War II, in an operation that came to be known as the Kindertransport.",111.572,https://image.tmdb.org/t/p/original/yvnIWt2j8VnDgwKJE2VMiFMa2Qo.jpg,2023-09-09,One Life,False,7.714,234
False,https://image.tmdb.org/t/p/original/aPQsU3yLDUOhLJYnSqkhKRkQTAw.jpg,"[36, 18, 10752]",467244,en,The Zone of Interest,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.",121.816,https://image.tmdb.org/t/p/original/hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg,2023-12-15,The Zone of Interest,False,7.327,943
False,https://image.tmdb.org/t/p/original/yQIBS8B9l2qXoPoPtxSXvH7CfoT.jpg,"[18, 36, 10752]",324786,en,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",127.992,https://image.tmdb.org/t/p/original/wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,2016-10-07,Hacksaw Ridge,False,8.193,13157
False,https://image.tmdb.org/t/p/original/S3EIcOUQYxgd3QzjOo2rZJ2MN8.jpg,"[28, 18, 10752]",554600,hi,Uri: The Surgical Strike,"Following the roguish terrorist attacks at Uri Army Base camp in Kashmir, India takes the fight to the enemy, in its most successful covert operation till date with one and only one objective of avenging their fallen heroes.",97.296,https://image.tmdb.org/t/p/original/yNySAgpAnWmPpYinim9E0tUzJWG.jpg,2019-01-11,Uri: The Surgical Strike,False,7.092,369
False,https://image.tmdb.org/t/p/original/fgmq045Ds3srAWmBoRsD8NUM5RO.jpg,"[28, 10752]",877013,en,Hell Hath No Fury,"Branded a traitor by her countrymen, French national Marie DuJardin is rescued by American soldiers on one condition: to survive, she must lead them to a cache of gold - before the Nazis return to claim it for themselves.",101.87,https://image.tmdb.org/t/p/original/wltdRZfeKDux9yKThlGKwjWhUil.jpg,2021-11-05,Hell Hath No Fury,False,6.538,93
False,https://image.tmdb.org/t/p/original/eTvN54pd83TrSEOz6wbsXEJktCV.jpg,"[10752, 28, 53]",882569,en,Guy Ritchie's The Covenant,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.",99.442,https://image.tmdb.org/t/p/original/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg,2023-04-19,Guy Ritchie's The Covenant,False,7.782,2155
False,https://image.tmdb.org/t/p/original/kdbLf3aTQsEXqYlH9vA4fzmnSFz.jpg,"[10752, 18, 28]",228150,en,Fury,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",84.036,https://image.tmdb.org/t/p/original/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,2014-10-15,Fury,False,7.525,11434
False,https://image.tmdb.org/t/p/original/hg0MTIFs49ef179C9Y1HRtzqbbK.jpg,"[18, 53, 10752]",16869,en,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",81.586,https://image.tmdb.org/t/p/original/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,2009-08-02,Inglourious Basterds,False,8.2,21454
False,https://image.tmdb.org/t/p/original/keVfqCMKmJ55nHzmqR2Q5K7LwJt.jpg,"[28, 53, 10752]",784651,hi,फाइटर,"Top IAF aviators come together in the face of imminent danger, to form Air Dragons. Fighter unfolds their camaraderie, brotherhood and battles, internal and external.",113.256,https://image.tmdb.org/t/p/original/zDZowwb9GZGEctAu2PCpjiPQAMM.jpg,2024-01-24,Fighter,False,5.595,21
False,https://image.tmdb.org/t/p/original/ulMscezy9YX0bhknvJbZoUgQxO5.jpg,"[18, 878, 10752]",281338,en,War for the Planet of the Apes,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",73.926,https://image.tmdb.org/t/p/original/mMA1qhBFgZX8O36qPPTC016kQl1.jpg,2017-07-11,War for the Planet of the Apes,False,7.171,8330
False,https://image.tmdb.org/t/p/original/pBdQ4iorzRV2G38mdS6rzrmUfMA.jpg,"[28, 10752, 12]",840326,fi,Sisu,"Deep in the wilderness of Lapland, Aatami Korpi is searching for gold but after he stumbles upon Nazi patrol, a breathtaking and gold-hungry chase through the destroyed and mined Lapland wilderness begins.",68.123,https://image.tmdb.org/t/p/original/ygO9lowFMXWymATCrhoQXd6gCEh.jpg,2023-01-27,Sisu,False,7.485,1824
False,https://image.tmdb.org/t/p/original/zb6fM1CX41D9rF9hdgclu0peUmy.jpg,"[18, 36, 10752]",424,en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,77.933,https://image.tmdb.org/t/p/original/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,1993-12-15,Schindler's List,False,8.567,15241
False,https://image.tmdb.org/t/p/original/iaMIylLoN7Y3CvrA0pg2ZFKjk26.jpg,"[10752, 18, 28]",1047925,en,Come Out Fighting,"In WWII, a squad of U.S. African-American soldiers are sent on a rescue mission behind enemy lines to locate their lost commanding officer and a downed fighter pilot.",60.367,https://image.tmdb.org/t/p/original/sERwJxz0sqsbcUoTm66l9pI6HcH.jpg,2023-05-19,Come Out Fighting,False,4.971,35
False,https://image.tmdb.org/t/p/original/o0IWa75BXyXryNDVqw0xoXZzy1J.jpg,"[14, 18, 10752]",1417,es,El laberinto del fauno,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",71.969,https://image.tmdb.org/t/p/original/2VVhikIxoztAXEDQZLOdtBsu6vf.jpg,2006-10-10,Pan's Labyrinth,False,7.757,10137
False,https://image.tmdb.org/t/p/original/g2pRkexf4wChzX5haN96g94xTLE.jpg,"[27, 10752]",56386,it,Lager SSadis Kastrat Kommandantur,"Near the end of WW2, prisoners of war are used in experiments to perfect the Arian race.",55.341,https://image.tmdb.org/t/p/original/1s3NnoCbBbqEa50A4ch8WYLORti.jpg,1976-11-16,SS Experiment Love Camp,False,5.461,76
False,https://image.tmdb.org/t/p/original/G56AzECyTDp63sE7CbJ6AEBKhF.jpg,"[37, 28]",851925,en,Death Alley,"In 1892, the Dalton Gang set out to become the most famous outlaws in America. That dream would become a nightmare.",384.095,https://image.tmdb.org/t/p/original/iIKYK9mdapWlJ21YNRGB57WKErK.jpg,2021-03-11,Death Alley,False,5.655,29
False,https://image.tmdb.org/t/p/original/jkBFGhuJKLH8VurXqVKQ2mxvVYC.jpg,[37],1079394,en,The Five,"A scorned woman enlists the help of five strangers to execute a bank robbery. Tensions rise as the men anxiously await her arrival with the money, leaving the crew to wonder if they have been betrayed.",245.034,https://image.tmdb.org/t/p/original/xckDPGprPVDpuzhSyo9E7SZJ2wa.jpg,2023-01-07,The Five,False,6.536,28
False,https://image.tmdb.org/t/p/original/15BnuDQ8pYRmLqPZKAk5vIhUu9J.jpg,"[37, 53, 28]",843380,en,Dead for a Dollar,"In 1897, veteran bounty hunter Max Borlund is deep into Mexico where he encounters professional gambler and outlaw Joe Cribbens — a sworn enemy he sent to prison years before. Max is on a mission to find and return Rachel Kidd, the wife of a wealthy businessman, who as the story is told to Max, has been abducted by Buffalo Soldier Elijah Jones. Max is ultimately faced with a showdown to save honor.",145.822,https://image.tmdb.org/t/p/original/1AnXfjxFqMsQmUPSvt9YxUJhfFw.jpg,2022-09-30,Dead for a Dollar,False,5.864,221
False,https://image.tmdb.org/t/p/original/7lvv8afCdD3NTwio5AG78tW8xeM.jpg,"[37, 9648]",974961,en,Murder at Yellowstone City,"A former slave who arrives in Yellowstone City, Montana, a desolate former boomtown now on the decline, looking for a place to call home. On that same day, a local prospector discovers gold - and is murdered.",127.29,https://image.tmdb.org/t/p/original/58UKdNFfSSvx8TuecGAzqja3NTZ.jpg,2022-06-24,Murder at Yellowstone City,False,5.5,66
False,https://image.tmdb.org/t/p/original/Adrip2Jqzw56KeuV2nAxucKMNXA.jpg,[37],429,it,"Il buono, il brutto, il cattivo","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",84.378,https://image.tmdb.org/t/p/original/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,1966-12-22,"The Good, the Bad and the Ugly",False,8.468,8159
False,https://image.tmdb.org/t/p/original/b8hPBW0NJmiIVzvQjT3CwIpAdzl.jpg,"[16, 12, 35, 10751, 18, 37, 10749]",9023,en,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",63.721,https://image.tmdb.org/t/p/original/cUgYrz4twiJ3QgVGpRfey984NIB.jpg,2002-05-24,Spirit: Stallion of the Cimarron,False,7.695,4379
False,https://image.tmdb.org/t/p/original/xitcsTYd7smR3d5zV5LlsgiTWok.jpg,"[37, 28, 80]",866038,en,Apache Junction,"Apache Junction is an outpost of lawlessness, a haven for thieves and cold-blooded killers. After big-city reporter Annabelle Angel arrives to write an article on the town, she becomes a target when notorious gunslinger Jericho Ford comes to her aid. Now Annabelle must entrust her future to a man with a deadly past, as Jericho heads toward a tense showdown.",67.171,https://image.tmdb.org/t/p/original/sYkElIUzn9NkVFufpc2oSQlfVsS.jpg,2021-09-24,Apache Junction,False,6.333,168
False,https://image.tmdb.org/t/p/original/2tN4Ugw62TzYDrqAWVA78ImA4Vs.jpg,"[27, 37, 14]",533938,en,West of Hell,"A gunslinger, a vengeful ex-slave, and a runaway board a midnight train to Atlanta. They discover that the train is haunted by a sinister force, and must fight to survive the night.",53.781,https://image.tmdb.org/t/p/original/oJcuslAltQP7bxAI4J7Jk7dxvbx.jpg,2018-06-12,West of Hell,False,4.58,25
False,https://image.tmdb.org/t/p/original/5Lbm0gpFDRAPIV1Cth6ln9iL1ou.jpg,"[18, 37]",68718,en,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",57.963,https://image.tmdb.org/t/p/original/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,2012-12-25,Django Unchained,False,8.177,25392
False,https://image.tmdb.org/t/p/original/sGOw65ZmfgGfistCjuNsazjs6j9.jpg,"[37, 18, 12]",281957,en,The Revenant,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",51.541,https://image.tmdb.org/t/p/original/wkA03WX3IdHYMX2gIxaCwqowQX.jpg,2015-12-25,The Revenant,False,7.53,17558
False,https://image.tmdb.org/t/p/original/fZkhO3JhRajayNejQUaIiBegayM.jpg,"[16, 12, 10751, 37]",637693,en,Spirit Untamed,Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.,34.347,https://image.tmdb.org/t/p/original/q4WaFHk9Vp1poc88X1szwFRtYc5.jpg,2021-05-20,Spirit Untamed,False,7.2,492
False,https://image.tmdb.org/t/p/original/8GXri7UnwE7dVNfUAZVDn7Z8UBZ.jpg,"[12, 28, 37]",333484,en,The Magnificent Seven,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",54.43,https://image.tmdb.org/t/p/original/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,2016-09-14,The Magnificent Seven,False,6.429,5698
False,https://image.tmdb.org/t/p/original/6B2tOYhaIpv3kPKBkvdebX624Gw.jpg,"[16, 35, 10751, 37, 12]",44896,en,Rango,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",46.209,https://image.tmdb.org/t/p/original/vGujQOfGIaZx5UWxf9JdNEOxl7B.jpg,2011-03-02,Rango,False,6.837,6184
False,https://image.tmdb.org/t/p/original/LfUXJQOhBa0cfQsGnYwuSUaHId.jpg,[37],940175,en,A Tale of Two Guns,"In the lawless West, The Cowboys, a notorious brotherhood of killers and thieves, reigned over the land with brutal fists and fast guns. Fate had finally caught up with them and now the merciless gang has but a single surviving member. When a deputized gunslinger takes up the call to hunt down the last Cowboy, the chase is on and the bullets fly, and only one of these hardened men can survive.",33.767,https://image.tmdb.org/t/p/original/n9tNNhv4MW1LVNHrwjGagBLeGwp.jpg,2022-02-17,A Tale of Two Guns,False,6.3,25
False,https://image.tmdb.org/t/p/original/ifnRFDSlMdLFs9Xjem6WewM68GD.jpg,"[12, 18, 37]",581,en,Dances with Wolves,"Wounded Civil War soldier, John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",39.846,https://image.tmdb.org/t/p/original/hw0ZEHAaTqTxSXGVwUFX7uvanSA.jpg,1990-03-30,Dances with Wolves,False,7.847,4004
False,https://image.tmdb.org/t/p/original/xClq7x4kE5l6NL4P0ZzD9sfJW73.jpg,"[37, 28]",966,en,The Magnificent Seven,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,37.777,https://image.tmdb.org/t/p/original/e5ToxOyJwuZD4VOfI0qEn5uIjeJ.jpg,1960-10-12,The Magnificent Seven,False,7.5,1675
